Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),PLENUM-1:Zone Mean Air Temperature [C](TimeStep),PLENUM-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE1-1:Zone Mean Air Temperature [C](TimeStep),SPACE1-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE2-1:Zone Mean Air Temperature [C](TimeStep),SPACE2-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE3-1:Zone Mean Air Temperature [C](TimeStep),SPACE3-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE4-1:Zone Mean Air Temperature [C](TimeStep),SPACE4-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE5-1:Zone Mean Air Temperature [C](TimeStep),SPACE5-1:Zone Mean Air Dewpoint Temperature [C](Hourly),PLENUM-1:Zone Air Temperature [C](Hourly),PLENUM-1:Zone Air System Sensible Heating Rate [W](Hourly),PLENUM-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE1-1:Zone Air Temperature [C](Hourly),SPACE1-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE1-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE2-1:Zone Air Temperature [C](Hourly),SPACE2-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE2-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE3-1:Zone Air Temperature [C](Hourly),SPACE3-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE3-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE4-1:Zone Air Temperature [C](Hourly),SPACE4-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE4-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE5-1:Zone Air Temperature [C](Hourly),SPACE5-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE5-1:Zone Air System Sensible Cooling Rate [W](Hourly),HOT WATER LOOP:Plant Supply Side Cooling Demand Rate [W](Hourly),HOT WATER LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),CHILLED WATER LOOP:Plant Supply Side Cooling Demand Rate [W](Hourly),CHILLED WATER LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](TimeStep),SPACE1-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),SPACE2-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),SPACE3-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),SPACE4-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),SPACE5-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),OCCUPY-1:Schedule Value [](TimeStep),HTG-SETP-SCH:Schedule Value [](TimeStep),CLG-SETP-SCH:Schedule Value [](TimeStep),SPACE1-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE2-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE3-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE4-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE5-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),OA HEATING COIL 1:Heating Coil Heating Rate [W](Hourly),MAIN HEATING COIL 1:Heating Coil Heating Rate [W](Hourly),OA COOLING COIL 1:Cooling Coil Total Cooling Rate [W](Hourly),OA COOLING COIL 1:Cooling Coil Sensible Cooling Rate [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Total Cooling Rate [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Sensible Cooling Rate [W](Hourly),CENTRAL BOILER:Boiler Heating Rate [W](Hourly),CENTRAL BOILER:Boiler NaturalGas Rate [W](Hourly),CENTRAL CHILLER:Chiller Electricity Rate [W](Hourly),CENTRAL CHILLER:Chiller Evaporator Cooling Rate [W](Hourly),CENTRAL CHILLER:Chiller Evaporator Inlet Temperature [C](Hourly),CENTRAL CHILLER:Chiller Evaporator Outlet Temperature [C](Hourly),CENTRAL CHILLER:Chiller Evaporator Mass Flow Rate [kg/s](Hourly),CENTRAL CHILLER:Chiller Condenser Heat Transfer Rate [W](Hourly),HW CIRC PUMP:Pump Outlet Temperature [C](Hourly),HW CIRC PUMP:Pump Mass Flow Rate [kg/s](Hourly),CW CIRC PUMP:Pump Outlet Temperature [C](Hourly),CW CIRC PUMP:Pump Mass Flow Rate [kg/s](Hourly),MIXED AIR NODE 1:System Node Temperature [C](Hourly),MIXED AIR NODE 1:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),MIXED AIR NODE 1:System Node Dewpoint Temperature [C](Hourly),VAV SYS 1 OUTLET NODE:System Node Temperature [C](Hourly),VAV SYS 1 OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),VAV SYS 1 OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),VAV SYS 1 OUTLET NODE:System Node Setpoint Temperature [C](Hourly),OA HEATING COIL 1 WATER INLET NODE:System Node Temperature [C](Hourly),OA HEATING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),MAIN HEATING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),MAIN COOLING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA COOLING COIL 1 WATER INLET NODE:System Node Temperature [C](Hourly),OA COOLING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA MIXING BOX 1 INLET NODE:System Node Temperature [C](Hourly),OA MIXING BOX 1 INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA MIXING BOX 1 INLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),OA MIXING BOX 1 INLET NODE:System Node Setpoint Temperature [C](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Temperature [C](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Setpoint Temperature [C](Hourly),Electricity:Facility [J](TimeStep) 
 07/19  09:15:00,,26.025000000000002,76.25,23.68791309237552,,23.282152875856735,,25.541744905442386,,25.533331241606035,,23.504898976904748,,22.327338629119648,,,,,,,,,,,,,,,,,,,,,,,,1375.0,-0.17127095100146908,0.4397766463070106,0.42510736955830775,-0.10261376961203483,-0.434847212022025,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237500.0 
 07/19  09:30:00,,25.950000000000003,76.5,23.826547664966412,,23.366762302609775,,25.58490294347236,,25.536810116076882,,23.62432259653932,,22.383101867219555,,,,,,,,,,,,,,,,,,,,,,,,1375.0,-0.14938497278997823,0.44852548596824793,0.42397015261279475,-0.07166997817554767,-0.42116024001862706,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237500.0 
 07/19  09:45:00,,25.875,76.75,23.983854994034157,,23.474234736211443,,25.73127110036195,,25.642957600933375,,23.743522454898752,,22.436768200171183,,,,,,,,,,,,,,,,,,,,,,,,1375.0,-0.11702934562881126,0.5009394856286595,0.46634089100689524,-0.039033269939320415,-0.4080096290909863,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237500.0 
 07/19  10:00:00,25.9125,25.8,77.0,24.148173993459668,21.431379452215648,23.60314433100277,21.431379452215648,25.950416650910267,21.431379452215648,25.823999836934803,21.431379452215648,23.872463761209417,21.431379452215648,22.49082443063235,21.431379452215648,23.91162243620894,0.0,0.0,23.43157356142018,15.840000000000002,0.0,25.70208390004674,6.840000000000001,0.0,25.634274698887772,15.840000000000002,0.0,23.68630194738806,6.840000000000001,0.0,22.409508281785683,29.640000000000004,0.0,0.0,0.0,0.0,0.0,1375.0,-0.08205935164768118,0.5602947904978843,0.5153066321757459,-0.003836736348962248,-0.39458943999285157,0.0,16.7,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,7.22,0.0,0.0,82.0,0.0,7.22,0.0,23.763990399807792,0.01714907050665592,21.431379452215648,23.763990399807792,0.0,0.01714907050665592,13.0,82.0,0.0,0.0,0.0,7.22,0.0,25.9125,0.0,0.01721303114768609,11.5,25.9125,0.0,0.01721303114768609,4.5,1237500.0 
 07/19  10:15:00,,26.400000000000002,74.25,24.320243717019803,,23.766329750005248,,26.20708686604057,,26.04846862719525,,24.020141892728955,,22.547292622588223,,,,,,,,,,,,,,,,,,,,,,,,1375.0,-0.036693954151929185,0.6301237770787154,0.576382717684625,0.036122259078981624,-0.38050437653049907,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237500.0 
 07/19  10:30:00,,27.0,71.5,24.503039785144107,,23.955932959540586,,26.457771088789258,,26.27571641925827,,24.18754335832378,,22.607568065304026,,,,,,,,,,,,,,,,,,,,,,,,1375.0,0.013795567778872218,0.6948159423899793,0.6346673780694646,0.0811808870466235,-0.36542259897335244,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237500.0 
 07/19  10:45:00,,27.599999999999998,68.75,24.691271028740463,,24.136503552227442,,26.618392800982082,,26.425452046808278,,24.345421148742272,,22.67172951011435,,,,,,,,,,,,,,,,,,,,,,,,1375.0,0.05827300879237902,0.7278170318771551,0.664749895372305,0.12025851946687947,-0.34943829166132306,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237500.0 
 07/19  11:00:00,27.3,28.2,66.0,24.901619316188633,21.430307827500847,24.298967350381513,21.430307827500847,26.686965637864045,21.430307827500847,26.49571784942841,21.430307827500847,24.488993795279065,21.430307827500847,22.73820459405431,21.430307827500847,24.60404346177325,0.0,0.0,24.039433403038696,15.840000000000002,0.0,26.49255409841899,6.840000000000001,0.0,26.31133873567255,15.840000000000002,0.0,24.26052504876852,6.840000000000001,0.0,22.641198698015227,29.640000000000004,0.0,0.0,0.0,0.0,0.0,1375.0,0.0993912564780319,0.7402751099886861,0.6782715650136321,0.15735414596248087,-0.3330698552114292,0.0,16.7,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,7.22,0.0,0.0,82.0,0.0,7.22,0.0,24.41568213109101,0.01714907050665592,21.430307827500847,24.41568213109101,0.0,0.01714907050665592,13.0,82.0,0.0,0.0,0.0,7.22,0.0,27.3,0.0,0.017073708708166935,11.5,27.3,0.0,0.017073708708166935,4.5,1237500.0 
 07/19  11:15:00,,28.25,65.25,25.137349601446253,,24.434096284870165,,26.680849573029416,,26.501386629062644,,24.610477333852593,,22.807153439029285,,,,,,,,,,,,,,,,,,,,,,,,1375.0,0.133331271289561,0.7339652004746128,0.6758638633980553,0.18824822944220124,-0.3161256132460945,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237500.0 
 07/19  11:30:00,,28.299999999999997,64.5,25.39007017254842,,24.547895455169236,,26.62027900287286,,26.462742846652763,,24.713499614020293,,22.8765488969169,,,,,,,,,,,,,,,,,,,,,,,,1375.0,0.1628413060913619,0.7144524890274896,0.6631872932165744,0.21508291091348983,-0.2993329143841236,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237500.0 
 07/19  11:45:00,,28.349999999999998,63.75,25.656235631313596,,24.652586855018576,,26.533416637103358,,26.407402765661182,,24.813426696920153,,22.944716151812596,,,,,,,,,,,,,,,,,,,,,,,,1375.0,0.19091194491851726,0.6907147465410062,0.6488925633773073,0.24259902507866965,-0.2829336289426161,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237500.0 
 07/19  12:00:00,28.324999999999996,28.4,63.0,25.929535549423345,21.432879259841194,24.749186796446565,21.432879259841194,26.432680994298543,21.432879259841194,26.34462036360805,21.432879259841194,24.911287727111457,21.432879259841194,23.01109286510837,21.432879259841194,25.528297738682905,0.0,0.0,24.595941347876135,15.840000000000002,0.0,26.566806551826048,6.840000000000001,0.0,26.42903815124616,15.840000000000002,0.0,24.762172842976124,6.840000000000001,0.0,22.909877838216786,29.640000000000004,0.0,0.0,0.0,0.0,0.0,1375.0,0.2162370685594933,0.6633123323437329,0.6321532195758456,0.268780907996002,-0.26699429768081423,0.0,16.7,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,7.22,0.0,0.0,82.0,0.0,7.22,0.0,25.271318680374225,0.01714907050665592,21.432879259841194,25.271318680374225,0.0,0.01714907050665592,13.0,82.0,0.0,0.0,0.0,7.22,0.0,28.324999999999996,0.0,0.016576598688529974,11.5,28.324999999999996,0.0,0.016576598688529974,4.5,1237500.0 
 07/19  12:15:00,,28.574999999999996,61.75,26.212111524755198,,24.857509617151734,,26.358875784931904,,26.306119531931706,,25.038832172393803,,23.076014609530247,,,,,,,,,,,,,,,,,,,,,,,,1375.0,0.247098212958461,0.6473052845562547,0.6256597106450102,0.3066674488214584,-0.251554503579218,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237500.0 
 07/19  12:30:00,,28.75,60.5,26.495093980198195,,24.967665540826754,,26.31948301701814,,26.279576472523473,,25.207305486831114,,23.140206770789746,,,,,,,,,,,,,,,,,,,,,,,,1375.0,0.27567601758128235,0.6388258420996172,0.6183753639340428,0.35440532602622776,-0.2362321484735909,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237500.0 
 07/19  12:45:00,,28.925000000000004,59.25,26.765309441143064,,25.074511314993764,,26.296008419608597,,26.2476553583702,,25.405676583273568,,23.200717489943923,,,,,,,,,,,,,,,,,,,,,,,,1375.0,0.303932755457986,0.6329362379836515,0.6089843032377159,0.40816335193037845,-0.21904742325809073,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237500.0 
 07/19  13:00:00,28.8375,29.1,58.0,27.03595201135146,21.427306354780132,25.17799987091068,21.427306354780132,26.278629094959744,21.427306354780132,26.220277780953086,21.427306354780132,25.637614268022926,21.427306354780132,23.25728623856497,21.427306354780132,26.627116739361977,0.0,0.0,25.019421585970736,15.840000000000002,0.0,26.313249079129594,6.840000000000001,0.0,26.263407285944616,15.840000000000002,0.0,25.322357127630355,6.840000000000001,0.0,23.168556277207223,29.640000000000004,0.0,0.0,0.0,0.0,0.0,1375.0,0.331399016111949,0.6289466833920699,0.6031150237760586,0.4728310810469124,-0.20424971220269367,0.0,16.7,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,7.22,0.0,0.0,82.0,0.0,7.22,0.0,26.35051262387995,0.017149070506655924,21.427306354780132,26.35051262387995,0.0,0.017149070506655924,13.0,82.0,0.0,0.0,0.0,7.22,0.0,28.8375,0.0,0.01593168602902932,11.5,28.8375,0.0,0.01593168602902932,4.5,1237500.0 
 07/19  13:15:00,,29.450000000000003,56.25,27.311942924832042,,25.2747625744819,,26.254284355139408,,26.193927044218405,,25.899288235038046,,23.31119170865256,,,,,,,,,,,,,,,,,,,,,,,,1375.0,0.35603202872308787,0.6216369881611535,0.5956150442973305,0.5438273258778635,-0.19001534998814545,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237500.0 
 07/19  13:30:00,,29.8,54.5,27.553276312183442,,25.370422726178553,,26.23874392729556,,26.183156742528965,,26.20233294003135,,23.358330546432107,,,,,,,,,,,,,,,,,,,,,,,,1375.0,0.3826584508574877,0.6182583261335108,0.593725270302907,0.6318561690801845,-0.17693103804548338,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237500.0 
 07/19  13:45:00,,30.15,52.75,27.834206018042625,,25.480706792829373,,26.235063511655014,,26.187907041070467,,26.585373332293702,,23.414896058040657,,,,,,,,,,,,,,,,,,,,,,,,1375.0,0.4106377870547871,0.6185422376847678,0.5962373968871513,0.7349733387889217,-0.1623021877492201,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237500.0 
 07/19  14:00:00,29.975,30.5,51.0,28.111746448900174,21.41529821428772,25.58262445115827,21.41529821428772,26.24160365664057,21.41529821428772,26.204300710558947,21.41529821428772,26.989029164771036,21.41529821428772,23.468965974484142,21.41529821428772,27.70279292598957,0.0,0.0,25.427129136162023,15.840000000000002,0.0,26.242423862682635,6.840000000000001,0.0,26.192322884594198,15.840000000000002,0.0,26.419005918033534,6.840000000000001,0.0,23.38834607190237,29.640000000000004,0.0,0.0,0.0,0.0,0.0,1375.0,0.43707129881536294,0.6204310337260905,0.6006818879187916,0.8476180278095085,-0.14794910897232122,0.0,16.7,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,7.22,0.0,0.0,82.0,0.0,7.22,0.0,27.51304518173689,0.01714907050665592,21.41529821428772,27.51304518173689,0.0,0.01714907050665592,13.0,82.0,0.0,0.0,0.0,7.22,0.0,29.975,0.0,0.015224276393640334,11.5,29.975,0.0,0.015224276393640334,4.5,1237500.0 
 07/19  14:15:00,,30.525,50.75,28.379772678913778,,25.672414149493868,,26.244309484672364,,26.216526435942605,,27.41198488821336,,23.523152215892623,,,,,,,,,,,,,,,,,,,,,,,,1375.0,0.45961018468803294,0.6208288592556452,0.6033243554998426,0.962771205607164,-0.13369625909207214,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237500.0 
 07/19  14:30:00,,30.55,50.5,28.638793341690842,,25.750224365691345,,26.243182868185187,,26.223959121528868,,27.84740598038075,,23.577566642274448,,,,,,,,,,,,,,,,,,,,,,,,1375.0,0.4796813164306297,0.6205790086863143,0.6052326766983627,1.0830178472422716,-0.11938588034366521,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237500.0 
 07/19  14:45:00,,30.575000000000003,50.25,28.89369248691763,,25.827801404788655,,26.25051664192698,,26.24060708364895,,28.30327162721759,,23.63207623591571,,,,,,,,,,,,,,,,,,,,,,,,1375.0,0.5005040309605472,0.623536724685716,0.6107385957746826,1.2093986620292265,-0.10509879008695018,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237500.0 
 07/19  15:00:00,30.5625,30.6,50.0,29.141993149469165,21.400061941036675,25.907586451445802,21.400061941036675,26.26754207290665,21.400061941036675,26.2685248821147,21.400061941036675,28.772037360150307,21.400061941036675,23.686705987358664,21.400061941036675,28.763562914247856,0.0,0.0,25.78950659285492,15.840000000000002,0.0,26.251387766922797,6.840000000000001,0.0,26.237404380808783,15.840000000000002,0.0,28.083674963990504,6.840000000000001,0.0,23.60487527036036,29.640000000000004,0.0,0.0,0.0,0.0,0.0,1375.0,0.5216325182932345,0.6286349302954864,0.6186935628403485,1.338588703356212,-0.0908084418261791,0.0,16.7,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,7.22,0.0,0.0,82.0,0.0,7.22,0.0,28.609370748433193,0.01714907050665592,21.400061941036675,28.609370748433193,0.0,0.01714907050665592,13.0,82.0,0.0,0.0,0.0,7.22,0.0,30.5625,0.0,0.014803926415655798,11.5,30.5625,0.0,0.014803926415655798,4.5,1237500.0 
 07/19  15:15:00,,30.425000000000004,51.0,29.379959949755175,,25.981328761701782,,26.286581902277124,,26.298512131016324,,29.23761713660879,,23.741519885295403,,,,,,,,,,,,,,,,,,,,,,,,1375.0,0.5408808665136897,0.6341114265936959,0.6269060453095069,1.4664669518527886,-0.07642009374560098,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237500.0 
 07/19  15:30:00,,30.25,52.0,29.604984037883632,,26.047177780554446,,26.306265399386135,,26.328551862183694,,29.691769497553715,,23.796271638609305,,,,,,,,,,,,,,,,,,,,,,,,1375.0,0.5583047145683221,0.6398749144429658,0.6353194080344585,1.5912039549742627,-0.06213572199992493,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237500.0 
 07/19  15:45:00,,30.074999999999996,53.0,29.808313222178697,,26.08903343461111,,26.310269985779,,26.341940750004984,,30.085960532459083,,23.850096963534508,,,,,,,,,,,,,,,,,,,,,,,,1375.0,0.5671424692046796,0.6395221665595442,0.6370295209764625,1.6945310535257603,-0.04822933925128257,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237500.0 
 07/19  16:00:00,30.1625,29.9,54.0,29.989599610387092,21.39039923260694,26.110797079367465,21.39039923260694,26.297337516992677,21.39039923260694,26.336869058011885,21.39039923260694,30.431456690011082,21.39039923260694,23.90121540552051,21.39039923260694,29.69571420505115,0.0,0.0,26.0570842640587,15.840000000000002,0.0,26.300113701108735,6.840000000000001,0.0,26.326468450304223,15.840000000000002,0.0,29.861700964158167,6.840000000000001,0.0,23.822275973239933,29.640000000000004,0.0,0.0,0.0,0.0,0.0,1375.0,0.5725569669471425,0.6356429750082587,0.635042916723172,1.7891848472458207,-0.035196051545454514,0.0,16.7,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,7.22,0.0,0.0,82.0,0.0,7.22,0.0,29.56922346156255,0.01714907050665592,21.39039923260694,29.56922346156255,0.0,0.01714907050665592,13.0,82.0,0.0,0.0,0.0,7.22,0.0,30.1625,0.0,0.0150922818699006,11.5,30.1625,0.0,0.0150922818699006,4.5,1237500.0 
 07/19  16:15:00,,29.574999999999996,56.75,30.147516811717406,,26.11557154823967,,26.270302816448286,,26.316603855351595,,30.74476172382283,,23.9478926889072,,,,,,,,,,,,,,,,,,,,,,,,1375.0,0.5728254643854099,0.6277609245013563,0.6287479183344439,1.8740844684280564,-0.023446668907528657,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237500.0 
 07/19  16:30:00,,29.25,59.5,30.280407030707824,,26.10126094282557,,26.22973383742384,,26.282008453723908,,31.02028457765687,,23.989440054575155,,,,,,,,,,,,,,,,,,,,,,,,1375.0,0.5681675063280069,0.6164341275288115,0.6188888252390697,1.9484998510146976,-0.013063924491240487,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237500.0 
 07/19  16:45:00,,28.925000000000004,62.25,30.37867545874692,,26.062771326186617,,26.17636655024438,,26.23394440194796,,31.18996851919355,,24.024001977719028,,,,,,,,,,,,,,,,,,,,,,,,1375.0,0.5566134947605959,0.6017282031061483,0.605479676863005,1.9860338641616497,-0.004705661181396042,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237500.0 
 07/19  17:00:00,29.0875,28.6,65.0,30.446755490620877,21.3830947105492,26.00210253589943,21.3830947105492,26.11163340400366,21.3830947105492,26.17405417844838,21.3830947105492,31.248145953902622,21.3830947105492,24.051345075718153,21.3830947105492,30.313338697948257,0.0,0.0,26.07042658828782,15.840000000000002,0.0,26.19700915203004,6.840000000000001,0.0,26.251652722367965,15.840000000000002,0.0,31.05079019364397,6.840000000000001,0.0,24.003169949229886,29.640000000000004,0.0,0.0,0.0,0.0,0.0,1375.0,0.5397522457376841,0.5841408508658505,0.589124763128754,1.9960908305443485,0.001983992099713278,0.0,16.7,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,7.22,0.0,0.0,82.0,0.0,7.22,0.0,30.222518241376775,0.017149070506655924,21.3830947105492,30.222518241376775,0.0,0.017149070506655924,13.0,82.0,0.0,0.0,0.0,7.22,0.0,29.0875,0.0,0.016482092593101974,11.5,29.0875,0.0,0.016482092593101974,4.5,1237500.0 
 07/19  17:15:00,,28.375000000000004,66.0,30.48229627094266,,25.918834263906227,,26.032575794572118,,26.099146686142674,,31.16529075717449,,24.071087833854918,,,,,,,,,,,,,,,,,,,,,,,,1375.0,0.5164984848628036,0.5624097780383215,0.5683675584100216,1.9624959854368416,0.006836289865488838,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237500.0 
 07/19  17:30:00,,28.15,67.0,30.489579404752984,,25.828662826107546,,25.944024391153096,,26.01394133685564,,31.00960499288078,,24.082406619641343,,,,,,,,,,,,,,,,,,,,,,,,1375.0,0.4935300877026731,0.5389527785157218,0.5458103136188944,1.9188189316340971,0.00946515771867392,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237500.0 
 07/19  17:45:00,,27.924999999999997,68.0,30.460355582292618,,25.718533783456248,,25.828513820377584,,25.899748961516952,,30.761704413149086,,24.084687933371917,,,,,,,,,,,,,,,,,,,,,,,,1375.0,0.46235155028769104,0.5057828594767837,0.5126110685055566,1.8420179465844022,0.009760372858715484,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237500.0 
 07/19  18:00:00,28.0375,27.7,69.0,30.398256119670123,21.386317324933103,25.596632557633413,21.386317324933103,25.688151808419942,21.386317324933103,25.75859352528505,21.386317324933103,30.464615241039745,21.386317324933103,24.077126195597636,21.386317324933103,30.457621844414597,0.0,0.0,25.765665857775858,15.840000000000002,0.0,25.873316453630686,6.840000000000001,0.0,25.942857627450078,15.840000000000002,0.0,30.850303851061028,6.840000000000001,0.0,24.07882714561645,29.640000000000004,0.0,0.0,0.0,0.0,0.0,1375.0,0.430499199269554,0.4675502925434678,0.47410482816198196,1.7601456110972529,0.00748242401672297,0.0,16.7,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,7.22,0.0,0.0,82.0,0.0,7.22,0.0,30.469746687152284,0.017149070506655924,21.386317324933103,30.469746687152284,0.0,0.017149070506655924,13.0,82.0,0.0,0.0,0.0,7.22,0.0,28.0375,0.0,0.017224030070478145,11.5,28.0375,0.0,0.017224030070478145,4.5,1237500.0 
 07/19  18:15:00,,27.474999999999998,71.0,30.3088174005265,,25.48531652487354,,25.5371307463464,,25.607443542098714,,30.173458105072665,,24.061111599974033,,,,,,,,,,,,,,,,,,,,,,,,1375.0,0.4012569368392446,0.4256712439984771,0.43195958724335437,1.678486744133263,0.002896982658193565,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237500.0 
